timestamp,usage_MB,limit_MB
1756663682.8903415,586.7734375,15659.94921875
1756663686.905519,570.69140625,15659.94921875
1756663690.9165292,570.6953125,15659.94921875
1756663694.9255764,570.7890625,15659.94921875
1756663698.9357772,570.80078125,15659.94921875
1756663702.9452846,570.8046875,15659.94921875
1756663706.9559677,570.93359375,15659.94921875
1756663710.965774,570.94140625,15659.94921875
1756663714.9738703,571.0390625,15659.94921875
1756663718.9827662,571.04296875,15659.94921875
1756663722.9919875,571.05078125,15659.94921875
1756663727.0029728,567.0078125,15659.94921875
1756663731.0108593,567.01953125,15659.94921875
1756663735.02001,567.375,15659.94921875
1756663739.0300326,567.38671875,15659.94921875
1756663743.039867,567.39453125,15659.94921875
1756663747.049837,567.49609375,15659.94921875
1756663751.059836,567.5,15659.94921875
1756663755.0700395,567.6171875,15659.94921875
1756663759.079734,567.62109375,15659.94921875
1756663763.0881515,567.62890625,15659.94921875
1756663767.097507,567.77734375,15659.94921875
1756663771.1067672,567.78125,15659.94921875
1756663775.1151195,567.87890625,15659.94921875
1756663779.1250527,567.91015625,15659.94921875
1756663783.1365266,567.91796875,15659.94921875
1756663787.1456518,568.015625,15659.94921875
1756663791.1559556,568.02734375,15659.94921875
1756663795.1641004,568.15625,15659.94921875
1756663799.1748166,730.75,15659.94921875
1756663803.1868722,897.19140625,15659.94921875
1756663807.197293,897.3828125,15659.94921875
1756663811.2068408,897.421875,15659.94921875
1756663815.2192807,892.03515625,15659.94921875
1756663819.2298696,892.3984375,15659.94921875
1756663823.2398326,895.4765625,15659.94921875
1756663827.248835,895.51953125,15659.94921875
1756663831.2585845,895.578125,15659.94921875
1756663835.2687967,895.63671875,15659.94921875
1756663839.2788324,895.6875,15659.94921875
1756663843.2895768,894.69140625,15659.94921875
1756663847.299783,894.76171875,15659.94921875
1756663851.3088713,894.76953125,15659.94921875
1756663855.3198972,896.59375,15659.94921875
1756663859.331829,896.625,15659.94921875
1756663863.3431377,893.890625,15659.94921875
1756663867.3523824,893.9375,15659.94921875
1756663871.3629563,905.27734375,15659.94921875
1756663875.3734505,905.3046875,15659.94921875
1756663879.3846178,905.3828125,15659.94921875
1756663883.3951004,905.42578125,15659.94921875
1756663887.4048436,906.32421875,15659.94921875
1756663891.4155495,906.60546875,15659.94921875
1756663895.426055,906.65234375,15659.94921875
1756663899.4359546,906.6875,15659.94921875
1756663903.4456704,906.7890625,15659.94921875
1756663907.4573557,906.87109375,15659.94921875
1756663911.4677312,906.99609375,15659.94921875
1756663915.477688,907.0,15659.94921875
1756663919.488511,907.03125,15659.94921875
1756663923.4988797,906.97265625,15659.94921875
1756663927.5096064,907.04296875,15659.94921875
1756663931.5239222,1013.9921875,15659.94921875
1756663935.54496,695.89453125,15659.94921875
1756663939.5638607,695.890625,15659.94921875
