timestamp,usage_MB,limit_MB
1756664079.9751666,731.203125,15659.94921875
1756664083.9856462,976.6953125,15659.94921875
1756664087.9956255,967.7265625,15659.94921875
1756664092.00806,967.76171875,15659.94921875
1756664096.018326,967.85546875,15659.94921875
1756664100.0288613,967.8828125,15659.94921875
1756664104.0396676,967.89453125,15659.94921875
1756664108.050092,965.25,15659.94921875
1756664112.0596485,965.296875,15659.94921875
1756664116.071456,965.37109375,15659.94921875
1756664120.0826888,965.38671875,15659.94921875
1756664124.0933456,967.703125,15659.94921875
1756664128.1033914,967.75,15659.94921875
1756664132.1136882,967.7890625,15659.94921875
1756664136.1247728,967.95703125,15659.94921875
1756664140.1365285,967.98828125,15659.94921875
1756664144.1475472,967.33984375,15659.94921875
1756664148.1574283,967.3515625,15659.94921875
1756664152.1691422,967.40234375,15659.94921875
1756664156.1794639,967.4375,15659.94921875
1756664160.1925135,967.4765625,15659.94921875
1756664164.2048829,967.5078125,15659.94921875
1756664168.2157626,967.68359375,15659.94921875
1756664172.227243,967.71484375,15659.94921875
1756664176.238565,967.7578125,15659.94921875
1756664180.248999,967.7734375,15659.94921875
1756664184.2597742,967.82421875,15659.94921875
1756664188.270679,967.87109375,15659.94921875
1756664192.2809994,967.93359375,15659.94921875
1756664196.2924507,967.98828125,15659.94921875
1756664200.3039389,967.99609375,15659.94921875
1756664204.3160787,967.953125,15659.94921875
1756664208.333694,957.296875,15659.94921875
1756664212.3554926,957.41796875,15659.94921875
1756664216.3751233,750.15625,15659.94921875
1756664220.3933387,749.3125,15659.94921875
1756664224.418551,749.3203125,15659.94921875
