timestamp,usage_MB,limit_MB
1756655229.203964,761.09765625,15659.94140625
1756655234.2308261,1114.703125,15659.94140625
1756655239.260472,1108.91796875,15659.94140625
1756655244.277233,1109.23046875,15659.94140625
1756655249.2954977,1109.0,15659.94140625
1756655254.3073335,1110.59765625,15659.94140625
1756655259.3219595,1110.62109375,15659.94140625
1756655264.3382068,1110.671875,15659.94140625
1756655269.3518062,1104.953125,15659.94140625
1756655274.366496,1104.984375,15659.94140625
1756655279.379397,1105.0,15659.94140625
1756655284.393018,1105.0390625,15659.94140625
1756655289.4127946,1091.87890625,15659.94140625
1756655294.4282823,1091.640625,15659.94140625
1756655299.4444802,1091.65625,15659.94140625
1756655304.4611418,1091.72265625,15659.94140625
1756655309.4784718,1091.2265625,15659.94140625
1756655314.4962256,1091.28125,15659.94140625
1756655319.5111747,1090.86328125,15659.94140625
1756655324.527712,1090.91015625,15659.94140625
1756655329.550996,1090.921875,15659.94140625
1756655334.5667818,1090.96484375,15659.94140625
1756655339.5835862,1091.00390625,15659.94140625
1756655344.6125586,1091.12890625,15659.94140625
1756655349.6443052,1091.13671875,15659.94140625
1756655354.6606324,1091.0703125,15659.94140625
1756655359.67781,1091.078125,15659.94140625
1756655364.6943803,1091.140625,15659.94140625
1756655369.7112248,1091.1953125,15659.94140625
1756655374.7407298,1091.23828125,15659.94140625
1756655379.7564602,1091.25,15659.94140625
1756655384.7771704,1090.84375,15659.94140625
1756655389.7939973,1090.93359375,15659.94140625
1756655394.8096187,1090.73046875,15659.94140625
1756655399.825228,1090.734375,15659.94140625
1756655404.8375309,1090.7421875,15659.94140625
1756655409.8500838,1090.78515625,15659.94140625
1756655414.8678212,1090.80078125,15659.94140625
1756655418.8794568,1090.8125,15659.94140625
1756655422.8914673,1090.8515625,15659.94140625
1756655426.9045022,1090.859375,15659.94140625
1756655430.9171317,1090.88671875,15659.94140625
1756655434.9290805,1090.8984375,15659.94140625
1756655438.940458,1090.90625,15659.94140625
1756655442.9524684,1090.94140625,15659.94140625
1756655446.9637282,1090.9765625,15659.94140625
1756655450.9759295,1091.03125,15659.94140625
1756655454.9873335,1091.0625,15659.94140625
1756655458.9990935,1090.5625,15659.94140625
1756655463.0095482,1090.56640625,15659.94140625
1756655467.0204625,1090.3515625,15659.94140625
1756655471.0324128,1090.4453125,15659.94140625
1756655475.044509,1090.4765625,15659.94140625
1756655479.0564797,1090.48046875,15659.94140625
1756655483.0686893,1090.50390625,15659.94140625
