timestamp,usage_MB,limit_MB
1756320793.0921133,783.5078125,15659.9453125
1756320797.099156,775.53515625,15659.9453125
1756320801.1087737,767.08203125,15659.9453125
1756320805.1180217,769.63671875,15659.9453125
1756320809.1271472,769.97265625,15659.9453125
1756320813.1401243,769.890625,15659.9453125
1756320817.155029,761.796875,15659.9453125
1756320821.1666713,775.0234375,15659.9453125
1756320825.1823888,763.4765625,15659.9453125
1756320829.194346,763.75390625,15659.9453125
1756320833.2039087,750.69921875,15659.9453125
1756320837.213513,749.99609375,15659.9453125
1756320841.2228403,750.67578125,15659.9453125
1756320845.2344933,750.37109375,15659.9453125
1756320849.265772,745.609375,15659.9453125
1756320853.2752047,745.72265625,15659.9453125
1756320857.283925,739.828125,15659.9453125
1756320861.2939334,740.078125,15659.9453125
1756320865.3028672,740.1171875,15659.9453125
1756320869.3130836,740.421875,15659.9453125
1756320873.3263106,728.890625,15659.9453125
1756320877.3339863,729.13671875,15659.9453125
1756320881.3459547,728.890625,15659.9453125
1756320885.3623984,730.1484375,15659.9453125
1756320889.373122,730.63671875,15659.9453125
1756320893.381588,730.15234375,15659.9453125
1756320897.3908553,730.3984375,15659.9453125
1756320901.4086168,730.640625,15659.9453125
1756320905.4216247,730.41015625,15659.9453125
1756320909.4325185,730.43359375,15659.9453125
1756320913.4432812,730.1796875,15659.9453125
1756320917.4535959,730.19140625,15659.9453125
1756320921.4631536,730.203125,15659.9453125
1756320925.4771037,729.37109375,15659.9453125
1756320929.4896197,729.61328125,15659.9453125
1756320933.501205,718.66796875,15659.9453125
1756320937.5135038,717.03125,15659.9453125
1756320941.5274787,716.7578125,15659.9453125
1756320945.5403595,717.00390625,15659.9453125
1756320949.5518723,717.03125,15659.9453125
1756320953.561633,717.3046875,15659.9453125
1756320957.5957785,717.0625,15659.9453125
1756320961.6059773,717.35546875,15659.9453125
1756320965.6160328,716.859375,15659.9453125
1756320969.6256366,717.390625,15659.9453125
1756320973.6386192,717.32421875,15659.9453125
1756320977.6482515,717.32421875,15659.9453125
1756320981.6614485,717.81640625,15659.9453125
1756320985.6740842,717.58203125,15659.9453125
1756320989.6836307,717.34765625,15659.9453125
1756320993.6974895,716.4296875,15659.9453125
1756320997.7125068,716.4765625,15659.9453125
1756321001.7485337,716.72265625,15659.9453125
1756321005.759806,716.9765625,15659.9453125
1756321009.770179,716.73828125,15659.9453125
1756321013.7789059,717.00390625,15659.9453125
1756321017.7893996,716.77734375,15659.9453125
1756321021.8041785,716.53515625,15659.9453125
1756321025.8157332,716.7890625,15659.9453125
1756321029.8268843,716.546875,15659.9453125
1756321033.8360593,716.7890625,15659.9453125
1756321037.8464377,716.55078125,15659.9453125
1756321041.8543386,717.046875,15659.9453125
1756321045.865561,716.52734375,15659.9453125
1756321049.878234,716.5390625,15659.9453125
1756321053.8903925,716.5390625,15659.9453125
1756321057.9013665,716.54296875,15659.9453125
1756321061.9107795,716.79296875,15659.9453125
1756321065.9213426,717.28125,15659.9453125
1756321069.9290652,716.54296875,15659.9453125
1756321073.9380631,716.78125,15659.9453125
1756321077.9456968,717.04296875,15659.9453125
1756321081.9552202,717.0390625,15659.9453125
1756321085.9641888,716.546875,15659.9453125
1756321089.975152,717.05078125,15659.9453125
1756321093.984024,717.0390625,15659.9453125
1756321097.9933238,716.8046875,15659.9453125
1756321102.006503,716.8046875,15659.9453125
1756321106.0174725,716.546875,15659.9453125
1756321110.0285876,716.5625,15659.9453125
1756321114.0456157,716.55859375,15659.9453125
1756321118.0593503,716.56640625,15659.9453125
1756321122.0706232,716.5625,15659.9453125
1756321126.080443,716.81640625,15659.9453125
1756321130.094904,716.828125,15659.9453125
1756321134.1091933,716.8359375,15659.9453125
1756321138.1229117,716.83203125,15659.9453125
1756321142.139042,716.921875,15659.9453125
1756321146.150215,717.2421875,15659.9453125
1756321150.1619658,717.0390625,15659.9453125
1756321154.175492,717.046875,15659.9453125
1756321158.1863198,715.375,15659.9453125
1756321162.1995833,715.1328125,15659.9453125
1756321166.2151208,715.390625,15659.9453125
1756321170.22834,715.1953125,15659.9453125
1756321174.2398398,715.44140625,15659.9453125
1756321178.2511966,715.75390625,15659.9453125
1756321182.262237,715.78125,15659.9453125
1756321186.2748349,715.78515625,15659.9453125
1756321190.2849946,715.546875,15659.9453125
1756321194.2968047,715.546875,15659.9453125
1756321198.3056993,715.546875,15659.9453125
1756321202.314585,715.57421875,15659.9453125
1756321206.3248205,715.83984375,15659.9453125
1756321210.3365703,716.08984375,15659.9453125
1756321214.3465781,715.5859375,15659.9453125
1756321218.3565786,715.86328125,15659.9453125
1756321222.366141,715.875,15659.9453125
1756321226.3763626,716.125,15659.9453125
1756321230.3879783,716.171875,15659.9453125
1756321234.398883,715.6875,15659.9453125
1756321238.409117,715.6875,15659.9453125
1756321242.4202325,715.703125,15659.9453125
1756321246.4301302,715.703125,15659.9453125
1756321250.4418755,715.9921875,15659.9453125
1756321254.4509752,715.99609375,15659.9453125
1756321258.4632406,715.76171875,15659.9453125
1756321262.4732502,715.7578125,15659.9453125
1756321266.4822316,716.015625,15659.9453125
1756321270.498868,716.26953125,15659.9453125
1756321274.5095708,715.78515625,15659.9453125
1756321278.5196347,716.03125,15659.9453125
1756321282.528037,716.03125,15659.9453125
1756321286.5390096,715.78125,15659.9453125
1756321290.5479891,715.7890625,15659.9453125
1756321294.557748,716.0390625,15659.9453125
1756321298.5674834,715.7890625,15659.9453125
1756321302.5797727,715.80078125,15659.9453125
1756321306.5872922,716.54296875,15659.9453125
1756321310.5985742,716.29296875,15659.9453125
1756321314.613538,716.05078125,15659.9453125
1756321318.6274858,715.8671875,15659.9453125
1756321322.6375117,716.109375,15659.9453125
1756321326.648492,716.37109375,15659.9453125
1756321330.6597972,716.125,15659.9453125
1756321334.6717432,716.12890625,15659.9453125
1756321338.6812987,716.1328125,15659.9453125
1756321342.693342,716.140625,15659.9453125
1756321346.7034676,716.14453125,15659.9453125
1756321350.712536,716.3984375,15659.9453125
1756321354.7222486,715.890625,15659.9453125
1756321358.7328,715.89453125,15659.9453125
1756321362.7445054,716.390625,15659.9453125
1756321366.7581007,715.8984375,15659.9453125
1756321370.767492,716.66796875,15659.9453125
1756321374.7755446,716.1640625,15659.9453125
1756321378.784196,716.18359375,15659.9453125
1756321382.7931626,716.171875,15659.9453125
1756321386.8071516,715.91796875,15659.9453125
1756321390.82159,715.92578125,15659.9453125
1756321394.8310869,716.18359375,15659.9453125
1756321398.8410797,729.23828125,15659.9453125
1756321402.853181,741.6953125,15659.9453125
1756321406.8639584,740.77734375,15659.9453125
1756321410.8765676,741.01953125,15659.9453125
1756321414.8899686,740.76953125,15659.9453125
1756321418.8991923,741.02734375,15659.9453125
1756321422.908389,741.29296875,15659.9453125
1756321426.9194677,740.80078125,15659.9453125
1756321430.9318986,741.0546875,15659.9453125
1756321434.943221,740.8125,15659.9453125
1756321438.955844,741.31640625,15659.9453125
1756321442.9700947,741.3359375,15659.9453125
1756321446.9925046,740.85546875,15659.9453125
1756321451.0064664,740.859375,15659.9453125
1756321455.0195315,741.11328125,15659.9453125
1756321459.032183,741.109375,15659.9453125
1756321463.0450118,741.11328125,15659.9453125
1756321467.0548732,741.40625,15659.9453125
1756321471.0670793,741.015625,15659.9453125
1756321475.0748103,741.2578125,15659.9453125
1756321479.0835707,741.28515625,15659.9453125
1756321483.0948057,741.30078125,15659.9453125
1756321487.1078215,741.30078125,15659.9453125
1756321491.1207383,741.0703125,15659.9453125
1756321495.1334615,741.328125,15659.9453125
1756321499.1435792,741.57421875,15659.9453125
1756321503.158051,741.33203125,15659.9453125
1756321507.1682377,741.34765625,15659.9453125
1756321511.1803784,738.7890625,15659.9453125
1756321515.1903663,738.30078125,15659.9453125
1756321519.1993318,738.55078125,15659.9453125
1756321523.208287,738.31640625,15659.9453125
1756321527.217876,738.4921875,15659.9453125
1756321531.2307808,772.86328125,15659.9453125
1756321535.2436147,827.59375,15659.9453125
1756321539.253332,816.78125,15659.9453125
1756321543.2630517,817.421875,15659.9453125
1756321547.272448,817.015625,15659.9453125
1756321551.2811277,803.765625,15659.9453125
1756321555.2887597,782.2265625,15659.9453125
1756321559.2978916,782.30078125,15659.9453125
1756321563.3072126,782.39453125,15659.9453125
1756321567.3148744,780.21875,15659.9453125
1756321571.3235567,781.76953125,15659.9453125
1756321575.3332717,784.765625,15659.9453125
1756321579.3480883,791.40234375,15659.9453125
1756321583.359029,811.4140625,15659.9453125
1756321587.368702,813.625,15659.9453125
1756321591.3790538,813.625,15659.9453125
1756321595.388167,813.9453125,15659.9453125
1756321599.3976512,813.83984375,15659.9453125
1756321603.4099061,813.8828125,15659.9453125
1756321607.4236922,814.0625,15659.9453125
1756321611.442246,814.0703125,15659.9453125
1756321615.4599757,814.19140625,15659.9453125
1756321619.4690506,814.640625,15659.9453125
1756321623.4797435,814.69921875,15659.9453125
1756321627.494459,814.75,15659.9453125
1756321631.5060952,814.55859375,15659.9453125
1756321635.514512,814.66796875,15659.9453125
1756321639.5280218,814.9609375,15659.9453125
1756321643.540584,814.7265625,15659.9453125
1756321647.551399,815.08203125,15659.9453125
1756321651.563814,815.09765625,15659.9453125
1756321655.572418,770.42578125,15659.9453125
1756321659.5951629,770.421875,15659.9453125
1756321663.6193807,771.0234375,15659.9453125
1756321667.6407597,778.2265625,15659.9453125
1756321671.6566129,778.234375,15659.9453125
1756321675.6767926,778.234375,15659.9453125
1756321679.6954541,778.234375,15659.9453125
1756321683.714356,778.234375,15659.9453125
1756321687.7245364,778.234375,15659.9453125
1756321691.7420926,778.234375,15659.9453125
1756321695.7639308,778.5390625,15659.9453125
1756321699.77723,778.54296875,15659.9453125
1756321703.7900157,778.54296875,15659.9453125
1756321707.8074334,778.54296875,15659.9453125
1756321711.827727,778.54296875,15659.9453125
1756321715.8605068,778.23828125,15659.9453125
1756321719.8920197,778.23828125,15659.9453125
1756321723.897554,778.23828125,15659.9453125
1756321727.9196484,778.5,15659.9453125
1756321731.930013,778.265625,15659.9453125
1756321735.9465446,778.265625,15659.9453125
1756321739.9566293,778.265625,15659.9453125
