timestamp,usage_MB,limit_MB
1756656669.6915584,763.75,15659.94140625
1756656674.7086973,809.29296875,15659.94140625
1756656679.732651,811.37890625,15659.94140625
1756656684.7489772,807.05078125,15659.94140625
1756656689.7661057,807.265625,15659.94140625
1756656694.8066032,807.33203125,15659.94140625
1756656699.8188565,807.40625,15659.94140625
1756656704.8433971,807.46484375,15659.94140625
1756656709.8561404,807.390625,15659.94140625
1756656714.8733506,795.703125,15659.94140625
1756656719.887958,795.5234375,15659.94140625
1756656724.901315,796.03125,15659.94140625
1756656729.915638,795.7890625,15659.94140625
1756656734.9279504,784.84765625,15659.94140625
1756656739.9400342,784.62890625,15659.94140625
1756656744.9533772,784.6484375,15659.94140625
1756656749.9669657,784.8203125,15659.94140625
1756656754.9792304,784.6328125,15659.94140625
1756656759.9969144,784.5078125,15659.94140625
1756656765.0106819,784.31640625,15659.94140625
1756656770.029732,784.5703125,15659.94140625
1756656775.043178,784.4609375,15659.94140625
1756656780.0545988,784.2734375,15659.94140625
1756656785.0742166,784.51953125,15659.94140625
1756656790.0883484,784.53515625,15659.94140625
1756656795.099868,784.625,15659.94140625
1756656800.1138515,784.4453125,15659.94140625
1756656805.1264803,781.875,15659.94140625
1756656810.140602,782.1171875,15659.94140625
1756656815.1537228,781.87890625,15659.94140625
1756656820.1656208,781.6328125,15659.94140625
1756656825.1784132,781.9375,15659.94140625
1756656830.1917183,781.5625,15659.94140625
1756656835.2033174,781.5703125,15659.94140625
1756656840.2157977,781.77734375,15659.94140625
1756656845.2301195,781.6171875,15659.94140625
1756656850.2425942,781.64453125,15659.94140625
1756656855.25497,781.59375,15659.94140625
1756656860.2664654,781.6171875,15659.94140625
1756656865.2796948,781.90234375,15659.94140625
1756656870.2930012,785.33984375,15659.94140625
1756656875.306471,772.3359375,15659.94140625
1756656880.3194563,772.3125,15659.94140625
1756656885.3325462,772.86328125,15659.94140625
1756656890.3443725,772.67578125,15659.94140625
1756656895.3588638,772.2578125,15659.94140625
1756656900.3717537,772.78515625,15659.94140625
1756656905.391037,772.66015625,15659.94140625
1756656910.4044986,772.390625,15659.94140625
1756656915.4173987,772.4765625,15659.94140625
1756656920.435388,772.17578125,15659.94140625
1756656925.4529705,772.5703125,15659.94140625
1756656930.4658458,772.546875,15659.94140625
1756656935.476464,776.00390625,15659.94140625
1756656940.5041034,775.78515625,15659.94140625
1756656945.5158012,765.92578125,15659.94140625
1756656950.5303922,767.8203125,15659.94140625
1756656955.5420318,767.375,15659.94140625
1756656960.5518355,767.4296875,15659.94140625
1756656964.5628617,767.72265625,15659.94140625
1756656968.5749333,767.73046875,15659.94140625
1756656973.5879154,793.46875,15659.94140625
1756656978.5988941,791.296875,15659.94140625
1756656983.6104639,791.4453125,15659.94140625
1756656988.621697,791.453125,15659.94140625
1756656993.633346,795.0703125,15659.94140625
1756656998.6437933,794.89453125,15659.94140625
1756657003.6557977,794.96484375,15659.94140625
1756657008.667156,795.0078125,15659.94140625
1756657013.6805196,792.55078125,15659.94140625
1756657018.6921053,790.6484375,15659.94140625
1756657023.7034066,790.49609375,15659.94140625
1756657028.7177086,790.0546875,15659.94140625
1756657033.7284296,790.66796875,15659.94140625
1756657038.7389648,790.21484375,15659.94140625
1756657043.7523987,790.07421875,15659.94140625
1756657048.764697,790.01171875,15659.94140625
1756657053.7751007,789.98046875,15659.94140625
1756657058.7860434,790.3125,15659.94140625
1756657063.7980983,792.5546875,15659.94140625
1756657068.8092916,793.00390625,15659.94140625
1756657073.821022,793.08984375,15659.94140625
1756657078.8310513,793.09375,15659.94140625
1756657083.843327,780.5390625,15659.94140625
1756657088.8549166,788.5625,15659.94140625
1756657093.867447,786.4140625,15659.94140625
1756657098.8768973,786.39453125,15659.94140625
1756657103.8860416,786.44921875,15659.94140625
1756657108.898303,786.44140625,15659.94140625
1756657113.9099696,786.70703125,15659.94140625
1756657118.921228,786.65625,15659.94140625
1756657123.9319787,787.0390625,15659.94140625
1756657128.9429595,786.78515625,15659.94140625
1756657133.9544327,786.5078125,15659.94140625
1756657138.966097,786.80078125,15659.94140625
1756657143.9766202,786.77734375,15659.94140625
1756657148.9890268,805.48046875,15659.94140625
1756657154.0007317,806.1796875,15659.94140625
1756657159.0121064,805.88671875,15659.94140625
1756657164.024263,806.421875,15659.94140625
1756657169.034994,806.21484375,15659.94140625
1756657174.0451794,806.046875,15659.94140625
1756657179.0550232,806.3671875,15659.94140625
1756657184.0660353,806.31640625,15659.94140625
1756657189.0772552,806.08984375,15659.94140625
1756657194.0874755,806.8125,15659.94140625
1756657199.0977821,806.5234375,15659.94140625
1756657204.1166923,777.0234375,15659.94140625
1756657209.13402,777.0234375,15659.94140625
