timestamp,usage_MB,limit_MB
1756559887.158404,497.06640625,15659.94140625
1756559891.1726553,497.06640625,15659.94140625
1756559895.1829174,497.07421875,15659.94140625
1756559899.1932008,497.0703125,15659.94140625
1756559903.2064064,497.09375,15659.94140625
1756559907.2192428,497.1171875,15659.94140625
1756559911.2288055,497.1171875,15659.94140625
1756559915.2473776,489.375,15659.94140625
1756559919.2516797,489.37890625,15659.94140625
1756559923.260638,489.37890625,15659.94140625
1756559927.2832215,481.62890625,15659.94140625
1756559931.291998,481.62890625,15659.94140625
1756559935.2985768,481.6484375,15659.94140625
1756559939.307488,481.6484375,15659.94140625
1756559943.3195708,481.6484375,15659.94140625
1756559947.3273473,474.15625,15659.94140625
1756559951.3358471,474.16015625,15659.94140625
1756559955.343862,474.21875,15659.94140625
1756559959.352302,474.21875,15659.94140625
1756559963.3631852,474.234375,15659.94140625
1756559967.3705382,474.25,15659.94140625
1756559971.3796253,474.2578125,15659.94140625
1756559975.4005206,474.2734375,15659.94140625
1756559979.4099224,474.2734375,15659.94140625
1756559983.417807,474.2734375,15659.94140625
1756559987.4268317,474.2734375,15659.94140625
1756559991.4358323,474.27734375,15659.94140625
1756559995.4432724,474.28125,15659.94140625
1756559999.4505134,468.9140625,15659.94140625
1756560003.4625173,468.9140625,15659.94140625
1756560007.469955,468.97265625,15659.94140625
1756560011.4811947,644.94140625,15659.94140625
1756560015.4963078,809.328125,15659.94140625
1756560019.5560355,809.55078125,15659.94140625
1756560023.6365707,777.734375,15659.94140625
1756560027.630641,766.55078125,15659.94140625
1756560031.629491,766.6953125,15659.94140625
1756560035.6465828,755.0703125,15659.94140625
1756560039.6747453,742.63671875,15659.94140625
1756560043.6981823,732.046875,15659.94140625
1756560047.7090173,732.1484375,15659.94140625
1756560051.7246253,732.2109375,15659.94140625
1756560055.7294,732.26953125,15659.94140625
1756560059.7430685,732.32421875,15659.94140625
1756560063.754244,732.43359375,15659.94140625
1756560067.7612545,732.54296875,15659.94140625
1756560071.7773864,721.59765625,15659.94140625
1756560075.7823708,721.23828125,15659.94140625
1756560079.7927914,711.1953125,15659.94140625
1756560083.8052785,707.25,15659.94140625
1756560087.8180087,707.71484375,15659.94140625
1756560091.8256218,707.51171875,15659.94140625
1756560095.8400674,696.94140625,15659.94140625
1756560099.8476493,697.23046875,15659.94140625
1756560103.8569107,698.53125,15659.94140625
1756560107.8747404,698.62109375,15659.94140625
1756560111.8756557,698.6796875,15659.94140625
1756560115.8839269,698.86328125,15659.94140625
1756560119.9144528,689.734375,15659.94140625
1756560123.9282875,689.9140625,15659.94140625
1756560127.93449,690.078125,15659.94140625
1756560131.9476063,690.10546875,15659.94140625
1756560135.9566817,690.21484375,15659.94140625
1756560139.9670959,690.2734375,15659.94140625
1756560143.9815638,690.40234375,15659.94140625
1756560147.992122,693.40234375,15659.94140625
1756560152.0025954,693.4453125,15659.94140625
1756560156.0113938,693.57421875,15659.94140625
1756560160.0232458,693.640625,15659.94140625
1756560164.0316863,711.6640625,15659.94140625
1756560168.0428765,711.84765625,15659.94140625
1756560172.049722,711.90625,15659.94140625
1756560176.0585985,711.953125,15659.94140625
1756560180.0724525,712.01171875,15659.94140625
1756560184.08059,712.05078125,15659.94140625
1756560188.1429522,712.12109375,15659.94140625
1756560192.315532,712.1875,15659.94140625
1756560196.5999455,712.39453125,15659.94140625
1756560200.7826097,712.4609375,15659.94140625
1756560205.0682235,712.58984375,15659.94140625
1756560209.186124,712.68359375,15659.94140625
1756560213.3382285,712.72265625,15659.94140625
1756560217.5342844,712.8671875,15659.94140625
1756560221.5505848,712.91796875,15659.94140625
1756560225.6711164,713.19921875,15659.94140625
1756560229.8131552,713.234375,15659.94140625
1756560234.2379727,705.48828125,15659.94140625
1756560238.1897418,705.5703125,15659.94140625
1756560242.466461,705.59765625,15659.94140625
1756560246.456663,705.77734375,15659.94140625
1756560250.715519,705.859375,15659.94140625
1756560254.7337108,706.12890625,15659.94140625
1756560258.9716907,706.26953125,15659.94140625
1756560263.0007114,706.40625,15659.94140625
1756560267.0372584,706.5,15659.94140625
1756560271.15398,706.80078125,15659.94140625
1756560275.1786861,707.04296875,15659.94140625
1756560279.4283845,706.8984375,15659.94140625
1756560283.6531892,706.95703125,15659.94140625
1756560287.7513456,707.140625,15659.94140625
1756560291.9368482,707.19140625,15659.94140625
1756560296.3238065,707.625,15659.94140625
1756560300.2516773,707.6875,15659.94140625
1756560304.646972,707.8671875,15659.94140625
1756560308.6457148,707.98828125,15659.94140625
1756560312.6996613,708.046875,15659.94140625
1756560317.006855,708.41796875,15659.94140625
1756560321.2673862,708.51171875,15659.94140625
1756560325.6119604,711.2421875,15659.94140625
1756560329.610748,711.2890625,15659.94140625
1756560334.0447297,711.3671875,15659.94140625
1756560338.0366771,711.78125,15659.94140625
1756560342.0547194,701.45703125,15659.94140625
1756560346.5159748,701.68359375,15659.94140625
1756560350.869038,701.71484375,15659.94140625
1756560355.3300252,701.90625,15659.94140625
1756560359.376749,701.94921875,15659.94140625
1756560363.7372346,702.51171875,15659.94140625
1756560367.847729,702.6640625,15659.94140625
1756560372.1939933,702.69140625,15659.94140625
1756560376.46873,702.84375,15659.94140625
1756560380.6673021,702.9921875,15659.94140625
1756560385.2617357,703.13671875,15659.94140625
1756560389.3417795,703.2421875,15659.94140625
1756560393.355553,703.3828125,15659.94140625
1756560397.6471386,703.51171875,15659.94140625
1756560401.81896,703.8203125,15659.94140625
1756560405.8962283,703.77734375,15659.94140625
1756560410.2924268,703.7890625,15659.94140625
1756560414.7322745,703.91015625,15659.94140625
1756560418.947913,703.98828125,15659.94140625
1756560422.959126,704.078125,15659.94140625
1756560427.1104226,705.04296875,15659.94140625
1756560431.456577,722.25,15659.94140625
1756560435.672203,743.36328125,15659.94140625
1756560439.739851,557.8515625,15659.94140625
1756560443.7536867,557.8515625,15659.94140625
1756560447.7632666,557.890625,15659.94140625
1756560451.815655,557.89453125,15659.94140625
1756560455.9467933,557.91796875,15659.94140625
1756560460.1387417,557.91796875,15659.94140625
