timestamp,usage_MB,limit_MB
1756665225.28919,916.09375,15659.94921875
1756665229.3087308,916.09375,15659.94921875
1756665233.3165452,916.09375,15659.94921875
1756665237.32749,916.09375,15659.94921875
1756665241.3382027,916.09375,15659.94921875
1756665245.3501194,916.09375,15659.94921875
1756665249.3616557,916.09375,15659.94921875
1756665253.3733177,1152.91015625,15659.94921875
1756665257.387303,1134.9140625,15659.94921875
1756665261.4041245,1172.40234375,15659.94921875
1756665265.4227676,925.203125,15659.94921875
1756665269.4470181,925.04296875,15659.94921875
