timestamp,usage_MB,limit_MB
1756663009.5740662,732.26171875,15659.94921875
1756663013.5834992,728.453125,15659.94921875
1756663017.5975485,728.53125,15659.94921875
1756663021.6093996,728.53125,15659.94921875
1756663025.6186388,728.58203125,15659.94921875
1756663029.6276925,728.6171875,15659.94921875
1756663033.6356797,728.62890625,15659.94921875
1756663037.6450117,728.8671875,15659.94921875
1756663041.653625,728.875,15659.94921875
1756663045.661643,728.34375,15659.94921875
1756663049.669967,728.3671875,15659.94921875
1756663053.6789002,728.625,15659.94921875
1756663057.6874273,728.88671875,15659.94921875
1756663061.6956084,728.88671875,15659.94921875
1756663065.7038538,728.984375,15659.94921875
1756663069.7122033,728.98828125,15659.94921875
1756663073.7215946,728.99609375,15659.94921875
1756663077.7312543,729.05078125,15659.94921875
1756663081.7403986,729.08203125,15659.94921875
1756663085.7496204,729.1015625,15659.94921875
1756663089.758118,729.1015625,15659.94921875
1756663093.7667444,729.1015625,15659.94921875
1756663097.7758868,729.1328125,15659.94921875
1756663101.7833452,734.7109375,15659.94921875
1756663105.7920659,734.4453125,15659.94921875
1756663109.8009977,734.4453125,15659.94921875
1756663113.8104563,734.6953125,15659.94921875
1756663117.8198838,734.48828125,15659.94921875
1756663121.8277786,734.48828125,15659.94921875
1756663125.8378408,734.51953125,15659.94921875
1756663129.846,734.51953125,15659.94921875
1756663133.8543785,734.546875,15659.94921875
1756663137.8622513,734.57421875,15659.94921875
1756663141.8707669,734.57421875,15659.94921875
1756663145.880755,734.5859375,15659.94921875
1756663149.8903358,734.5859375,15659.94921875
1756663153.8984456,736.3046875,15659.94921875
1756663157.907839,736.30078125,15659.94921875
1756663161.9164844,736.30078125,15659.94921875
1756663165.9243476,723.69140625,15659.94921875
1756663169.9320436,723.69140625,15659.94921875
1756663173.940217,724.03125,15659.94921875
1756663177.948651,724.03125,15659.94921875
1756663181.956327,724.6015625,15659.94921875
1756663185.9649487,724.859375,15659.94921875
1756663189.9740093,728.828125,15659.94921875
1756663193.9827392,728.91796875,15659.94921875
1756663197.990164,728.91796875,15659.94921875
1756663201.9987843,728.91796875,15659.94921875
1756663206.0065365,735.7421875,15659.94921875
1756663210.0161319,735.7421875,15659.94921875
1756663214.0251374,735.78125,15659.94921875
1756663218.033694,735.79296875,15659.94921875
1756663222.0421324,735.79296875,15659.94921875
1756663226.0559509,821.76171875,15659.94921875
1756663230.072992,910.796875,15659.94921875
1756663234.1004167,940.59375,15659.94921875
1756663238.112127,1155.82421875,15659.94921875
1756663242.1270406,1162.66796875,15659.94921875
1756663246.1436365,1202.5859375,15659.94921875
1756663250.157791,1224.2109375,15659.94921875
1756663254.1759706,1225.2421875,15659.94921875
1756663258.1934154,1248.8203125,15659.94921875
1756663262.211556,1298.4765625,15659.94921875
1756663266.2688751,1301.42578125,15659.94921875
1756663270.2922986,1302.515625,15659.94921875
1756663274.3135154,1417.62109375,15659.94921875
1756663278.3314347,1417.07421875,15659.94921875
1756663282.344311,1467.71875,15659.94921875
1756663286.358421,1432.48828125,15659.94921875
1756663290.377961,1430.58984375,15659.94921875
1756663294.390429,1432.12890625,15659.94921875
1756663298.4036477,1451.453125,15659.94921875
1756663302.414697,1451.53125,15659.94921875
1756663306.4306824,1451.84375,15659.94921875
1756663310.4411018,1451.65625,15659.94921875
1756663314.478923,1520.78515625,15659.94921875
1756663318.4941823,1562.30859375,15659.94921875
1756663322.5226302,1568.125,15659.94921875
1756663326.5378432,1543.98046875,15659.94921875
1756663330.5515468,1545.39453125,15659.94921875
1756663334.5631275,1545.49609375,15659.94921875
1756663338.577811,1545.25,15659.94921875
1756663342.5962827,1545.26171875,15659.94921875
1756663346.6063616,1519.46484375,15659.94921875
1756663350.6157782,1519.46484375,15659.94921875
