timestamp,usage_MB,limit_MB
1756652415.4722376,634.87109375,15659.94140625
1756652420.4838853,885.9609375,15659.94140625
1756652425.5139973,990.96484375,15659.94140625
1756652430.5384512,980.90625,15659.94140625
1756652435.5616274,981.14453125,15659.94140625
1756652440.585004,981.23046875,15659.94140625
1756652445.6027539,981.421875,15659.94140625
1756652450.632675,981.53515625,15659.94140625
1756652455.6552918,981.73046875,15659.94140625
1756652460.6728146,981.84765625,15659.94140625
1756652465.6945434,982.0234375,15659.94140625
1756652470.7162058,982.16015625,15659.94140625
1756652475.7371147,982.37890625,15659.94140625
1756652480.7656212,982.5,15659.94140625
1756652485.7831988,982.41015625,15659.94140625
1756652490.8012297,982.5078125,15659.94140625
1756652495.8254907,982.70703125,15659.94140625
1756652500.8480866,982.84375,15659.94140625
1756652505.8669767,983.90234375,15659.94140625
1756652510.888475,984.2265625,15659.94140625
1756652515.902747,984.29296875,15659.94140625
1756652520.9223502,984.51953125,15659.94140625
1756652525.9756818,984.640625,15659.94140625
1756652531.0132844,984.8359375,15659.94140625
1756652536.025631,985.0546875,15659.94140625
1756652541.052994,985.20703125,15659.94140625
1756652546.0715044,985.3125,15659.94140625
1756652551.0869915,985.65234375,15659.94140625
1756652556.1044574,985.73828125,15659.94140625
1756652561.1223717,986.015625,15659.94140625
1756652566.1352837,986.08984375,15659.94140625
1756652571.151182,986.375,15659.94140625
1756652576.1671293,986.59375,15659.94140625
1756652581.1833954,986.87890625,15659.94140625
1756652586.199723,986.94140625,15659.94140625
1756652591.213678,987.2578125,15659.94140625
1756652596.2297194,987.4453125,15659.94140625
1756652601.2463658,987.6484375,15659.94140625
1756652606.2651863,987.72265625,15659.94140625
1756652611.2807457,988.02734375,15659.94140625
1756652616.2942333,988.10546875,15659.94140625
1756652621.310033,988.30859375,15659.94140625
1756652626.3275955,988.390625,15659.94140625
1756652631.3432615,988.63671875,15659.94140625
1756652636.363309,988.75390625,15659.94140625
1756652641.3838053,989.02734375,15659.94140625
1756652646.4039576,989.18359375,15659.94140625
1756652651.4205058,989.4609375,15659.94140625
1756652656.434789,989.62890625,15659.94140625
1756652661.4508774,989.98046875,15659.94140625
1756652666.4852595,990.08984375,15659.94140625
1756652671.4999459,990.34375,15659.94140625
1756652676.516088,990.46484375,15659.94140625
1756652681.5372555,990.7421875,15659.94140625
1756652686.5812724,990.87109375,15659.94140625
1756652691.5963364,991.09375,15659.94140625
1756652696.6123219,991.19921875,15659.94140625
1756652701.628421,991.4453125,15659.94140625
1756652706.6450531,991.58203125,15659.94140625
1756652711.6638427,991.828125,15659.94140625
1756652716.679691,991.8984375,15659.94140625
1756652721.6958275,992.08984375,15659.94140625
1756652726.7183588,995.32421875,15659.94140625
1756652731.7372713,995.5625,15659.94140625
1756652736.7504466,995.66796875,15659.94140625
1756652741.765561,995.93359375,15659.94140625
1756652746.780996,996.12890625,15659.94140625
1756652751.796425,996.3828125,15659.94140625
1756652756.8153036,996.5,15659.94140625
1756652761.8371348,996.7265625,15659.94140625
1756652766.8543031,996.87109375,15659.94140625
1756652771.8675458,997.1171875,15659.94140625
1756652776.8821347,997.2421875,15659.94140625
1756652781.8988698,997.5234375,15659.94140625
1756652786.91483,997.71875,15659.94140625
1756652791.9296956,998.0,15659.94140625
1756652796.9502907,998.10546875,15659.94140625
1756652801.9653945,998.375,15659.94140625
1756652807.0035725,998.48046875,15659.94140625
1756652812.0259662,998.73828125,15659.94140625
1756652817.0509026,998.85546875,15659.94140625
1756652821.0644999,999.0703125,15659.94140625
1756652825.0800955,999.12109375,15659.94140625
1756652829.0951223,999.20703125,15659.94140625
1756652833.1083555,999.65625,15659.94140625
1756652837.1238632,999.7734375,15659.94140625
1756652841.1453815,1000.06640625,15659.94140625
1756652845.159475,1000.1484375,15659.94140625
1756652849.1730688,1000.22265625,15659.94140625
1756652853.1916633,1000.5703125,15659.94140625
1756652857.2037058,1000.64453125,15659.94140625
1756652861.2200463,1000.890625,15659.94140625
1756652866.2343824,1000.984375,15659.94140625
1756652871.2496014,1001.29296875,15659.94140625
1756652876.2877555,1001.34375,15659.94140625
1756652881.3002756,1001.61328125,15659.94140625
1756652886.3151455,1001.6796875,15659.94140625
1756652891.3340137,1001.89453125,15659.94140625
1756652896.3488486,1002.0,15659.94140625
1756652901.3642929,1002.2890625,15659.94140625
1756652906.381852,1002.390625,15659.94140625
1756652911.3953707,1002.69921875,15659.94140625
1756652916.4112885,1002.9609375,15659.94140625
1756652921.4371834,1003.3671875,15659.94140625
1756652926.4823422,1003.4296875,15659.94140625
1756652931.507529,767.140625,15659.94140625
1756652936.5431032,767.14453125,15659.94140625
1756652941.5719697,767.16796875,15659.94140625
