timestamp,usage_MB,limit_MB
1756664715.804964,808.140625,15659.94921875
1756664719.8394086,808.140625,15659.94921875
1756664723.8547192,808.140625,15659.94921875
1756664727.8694344,808.140625,15659.94921875
1756664731.8842072,808.140625,15659.94921875
1756664735.8985274,808.140625,15659.94921875
1756664739.9088542,808.140625,15659.94921875
1756664743.9199657,808.140625,15659.94921875
1756664747.9318354,808.140625,15659.94921875
1756664751.9476345,808.140625,15659.94921875
1756664755.9583838,808.140625,15659.94921875
1756664759.9710393,885.6015625,15659.94921875
1756664763.9846032,1044.671875,15659.94921875
1756664768.0218966,1044.74609375,15659.94921875
1756664772.0573661,1044.89453125,15659.94921875
1756664776.0756035,1044.90625,15659.94921875
1756664780.0871017,1044.96875,15659.94921875
1756664784.100322,1044.984375,15659.94921875
1756664788.1118033,1044.9765625,15659.94921875
1756664792.122127,1045.0234375,15659.94921875
1756664796.133183,1045.05078125,15659.94921875
1756664800.1506627,1045.06640625,15659.94921875
1756664804.1652548,1045.08203125,15659.94921875
1756664808.175341,1045.09765625,15659.94921875
1756664812.1880527,999.6796875,15659.94921875
1756664816.1971264,818.40625,15659.94921875
1756664820.2057686,818.40234375,15659.94921875
