timestamp,usage_MB,limit_MB
1756664717.8098621,2443.109375,15659.94921875
1756664721.8453453,2443.109375,15659.94921875
1756664725.8593307,2443.109375,15659.94921875
1756664729.876361,2443.109375,15659.94921875
1756664733.888531,2443.11328125,15659.94921875
1756664737.9018764,2443.109375,15659.94921875
1756664741.9120264,2443.109375,15659.94921875
1756664745.9236417,2443.109375,15659.94921875
1756664749.9372435,2443.109375,15659.94921875
1756664753.9511461,2443.109375,15659.94921875
1756664757.963954,2443.109375,15659.94921875
1756664761.976068,2443.109375,15659.94921875
1756664766.0091567,2488.234375,15659.94921875
1756664770.0264556,2485.75,15659.94921875
1756664774.0655417,2484.984375,15659.94921875
1756664778.079109,2475.41796875,15659.94921875
1756664782.0905752,2475.41796875,15659.94921875
1756664786.10381,2473.640625,15659.94921875
1756664790.1150036,2473.66796875,15659.94921875
1756664794.125574,2458.85546875,15659.94921875
1756664798.1367407,2459.1015625,15659.94921875
1756664802.1568913,2458.8515625,15659.94921875
1756664806.1685784,2458.984375,15659.94921875
1756664810.1788661,2450.71875,15659.94921875
1756664814.191203,2462.08984375,15659.94921875
1756664818.2002614,2455.71484375,15659.94921875
1756664822.208915,2455.71484375,15659.94921875
