timestamp,usage_MB,limit_MB
1757546791.9428759,373.46875,15659.953125
1757546795.9548144,664.7265625,15659.953125
1757546799.9825888,718.6171875,15659.953125
1757546804.028377,720.19140625,15659.953125
1757546808.0648122,720.57421875,15659.953125
1757546812.0924277,721.18359375,15659.953125
1757546816.1411433,710.7265625,15659.953125
1757546820.2274854,714.0546875,15659.953125
1757546824.2202048,693.890625,15659.953125
1757546828.2556753,693.99609375,15659.953125
1757546832.27621,683.58203125,15659.953125
1757546836.3021002,683.6875,15659.953125
1757546840.3300297,663.00390625,15659.953125
1757546844.3734102,622.90625,15659.953125
1757546848.3854423,618.109375,15659.953125
1757546852.4067984,617.203125,15659.953125
1757546856.4235563,616.52734375,15659.953125
1757546860.4332545,580.1953125,15659.953125
1757546864.4493928,572.23046875,15659.953125
1757546868.4653947,590.62890625,15659.953125
1757546872.4757168,569.73046875,15659.953125
1757546876.4909215,735.58203125,15659.953125
1757546880.5389295,585.6015625,15659.953125
1757546884.5516272,584.68359375,15659.953125
