timestamp,usage_MB,limit_MB
1756656667.6848307,775.4296875,15659.94140625
1756656672.7021084,1086.34765625,15659.94140625
1756656677.7215693,1075.54296875,15659.94140625
1756656682.7419646,1075.61328125,15659.94140625
1756656687.7586217,1075.62890625,15659.94140625
1756656692.8000417,1075.6640625,15659.94140625
1756656697.812119,1075.6796875,15659.94140625
1756656702.826171,1075.7109375,15659.94140625
1756656707.8506708,1075.73828125,15659.94140625
1756656712.8623686,1059.765625,15659.94140625
1756656717.8815346,1059.7890625,15659.94140625
1756656722.8951316,1059.8125,15659.94140625
1756656727.9091845,1059.8671875,15659.94140625
1756656732.921239,1059.640625,15659.94140625
1756656737.934674,1059.68359375,15659.94140625
1756656742.9460654,1059.2421875,15659.94140625
1756656747.9607341,1059.25390625,15659.94140625
1756656752.9733202,1059.0546875,15659.94140625
1756656757.987129,1059.09375,15659.94140625
1756656763.004064,1059.140625,15659.94140625
1756656768.017448,1059.15234375,15659.94140625
1756656773.0332325,1059.19140625,15659.94140625
1756656778.0497484,1059.234375,15659.94140625
1756656783.0611057,1059.34375,15659.94140625
1756656788.0825915,1059.36328125,15659.94140625
1756656793.0941079,1059.30078125,15659.94140625
1756656798.1071477,1059.30859375,15659.94140625
1756656803.1202426,1059.36328125,15659.94140625
1756656808.134688,1059.40234375,15659.94140625
1756656813.1472595,1058.921875,15659.94140625
1756656818.1594374,1058.9375,15659.94140625
1756656823.1730182,1058.48828125,15659.94140625
1756656828.1859508,1058.58203125,15659.94140625
1756656833.197928,1058.59375,15659.94140625
1756656838.2090685,1058.61328125,15659.94140625
1756656843.2220752,1058.62890625,15659.94140625
1756656848.2370994,1058.67578125,15659.94140625
1756656853.24905,1058.69921875,15659.94140625
1756656858.2605505,1058.70703125,15659.94140625
1756656863.2738805,1058.78515625,15659.94140625
1756656868.2862222,1058.796875,15659.94140625
1756656873.300218,1058.80078125,15659.94140625
1756656878.3134274,996.8203125,15659.94140625
1756656883.3258154,996.83203125,15659.94140625
1756656888.3381195,996.62109375,15659.94140625
1756656893.3513746,996.68359375,15659.94140625
1756656898.3657584,996.43359375,15659.94140625
1756656903.3819516,996.46875,15659.94140625
1756656908.3987517,996.5,15659.94140625
1756656913.4113963,996.61328125,15659.94140625
1756656918.4243383,996.6171875,15659.94140625
1756656923.4436529,996.62890625,15659.94140625
1756656928.460206,996.62890625,15659.94140625
1756656933.4712002,996.63671875,15659.94140625
1756656938.4836583,996.63671875,15659.94140625
1756656943.5101593,996.63671875,15659.94140625
1756656948.5214658,996.63671875,15659.94140625
1756656953.5373013,999.078125,15659.94140625
1756656958.5478628,999.078125,15659.94140625
1756656962.5580976,998.83984375,15659.94140625
1756656966.570132,998.85546875,15659.94140625
1756656971.5830164,998.60546875,15659.94140625
1756656976.5940688,998.65625,15659.94140625
1756656981.6049252,998.66015625,15659.94140625
1756656986.6161842,998.66015625,15659.94140625
1756656991.6273694,998.6640625,15659.94140625
1756656996.6386645,998.71875,15659.94140625
1756657001.6508193,998.7265625,15659.94140625
1756657006.6617424,998.7265625,15659.94140625
1756657011.6741228,998.73828125,15659.94140625
1756657016.686932,998.7578125,15659.94140625
1756657021.700708,998.76171875,15659.94140625
1756657026.7127934,998.7734375,15659.94140625
1756657031.72335,998.78125,15659.94140625
1756657036.7338932,998.53515625,15659.94140625
1756657041.7472656,1000.23828125,15659.94140625
1756657046.758709,1000.0,15659.94140625
1756657051.769893,1000.0,15659.94140625
1756657056.780988,986.0,15659.94140625
1756657061.7924948,986.00390625,15659.94140625
1756657066.8044486,986.0078125,15659.94140625
1756657071.8159559,986.01953125,15659.94140625
1756657076.8264177,986.01953125,15659.94140625
1756657081.8381803,986.05078125,15659.94140625
1756657086.8487492,986.0625,15659.94140625
1756657091.8623912,986.07421875,15659.94140625
1756657096.8726587,986.078125,15659.94140625
1756657101.8809602,986.125,15659.94140625
1756657106.8935537,985.8828125,15659.94140625
1756657111.9041352,985.90234375,15659.94140625
1756657116.9162333,985.6484375,15659.94140625
1756657121.926716,985.66015625,15659.94140625
1756657126.938647,978.41796875,15659.94140625
1756657131.9492824,978.43359375,15659.94140625
1756657136.9597926,978.453125,15659.94140625
1756657141.971407,978.4921875,15659.94140625
1756657146.9829395,978.171875,15659.94140625
1756657151.9955077,978.203125,15659.94140625
1756657157.0061138,977.421875,15659.94140625
1756657162.0186164,977.48046875,15659.94140625
1756657167.0296571,965.7421875,15659.94140625
1756657172.0401351,965.86328125,15659.94140625
1756657177.050881,965.86328125,15659.94140625
1756657182.0610273,965.63671875,15659.94140625
1756657187.0722082,965.63671875,15659.94140625
1756657192.0821419,965.38671875,15659.94140625
1756657197.0935507,965.390625,15659.94140625
1756657202.1064944,750.21484375,15659.94140625
1756657207.126076,741.55078125,15659.94140625
1756657212.1451786,741.546875,15659.94140625
