timestamp,usage_MB,limit_MB
1756663357.6373591,1519.5,15659.94921875
1756663361.6469607,1519.5,15659.94921875
1756663365.6570082,1519.5,15659.94921875
1756663369.6657164,1519.5,15659.94921875
1756663373.6736846,1519.5,15659.94921875
1756663377.682623,1519.5,15659.94921875
1756663381.6917682,1519.5,15659.94921875
1756663385.700118,1519.5,15659.94921875
1756663389.7088554,1519.51953125,15659.94921875
1756663393.7179806,1519.51953125,15659.94921875
1756663397.7267222,1515.20703125,15659.94921875
1756663401.7359452,1515.20703125,15659.94921875
1756663405.7446668,1514.1328125,15659.94921875
1756663409.7524412,1517.046875,15659.94921875
1756663413.760561,1517.05078125,15659.94921875
1756663417.7684078,1517.07421875,15659.94921875
1756663421.7788057,1599.7421875,15659.94921875
1756663425.7920973,1642.78125,15659.94921875
1756663429.8031895,1639.42578125,15659.94921875
1756663433.8130186,1648.5625,15659.94921875
1756663437.8238635,1702.0,15659.94921875
1756663441.8350203,1993.63671875,15659.94921875
1756663445.845676,1997.17578125,15659.94921875
1756663449.856005,2011.70703125,15659.94921875
1756663453.8656557,2051.76953125,15659.94921875
1756663457.8756607,2048.328125,15659.94921875
1756663461.885837,2074.7734375,15659.94921875
1756663465.8991034,2109.578125,15659.94921875
1756663469.9096859,2163.58984375,15659.94921875
1756663473.9198487,2167.609375,15659.94921875
1756663477.9307222,2167.84375,15659.94921875
1756663481.9417388,2153.91796875,15659.94921875
1756663485.952054,2153.72265625,15659.94921875
1756663489.9615602,2198.375,15659.94921875
1756663493.9757063,2223.9375,15659.94921875
1756663497.9991996,2223.46484375,15659.94921875
1756663502.017163,2211.62890625,15659.94921875
1756663506.035039,2211.05859375,15659.94921875
1756663510.0610535,2211.0625,15659.94921875
