timestamp,usage_MB,limit_MB
1756663943.5736172,695.890625,15659.94921875
1756663947.5850885,925.35546875,15659.94921875
1756663951.5944324,922.17578125,15659.94921875
1756663955.6047094,917.8203125,15659.94921875
1756663959.6148312,917.87890625,15659.94921875
1756663963.6249504,917.97265625,15659.94921875
1756663967.6360607,920.7734375,15659.94921875
1756663971.647074,920.8125,15659.94921875
1756663975.6567287,941.96484375,15659.94921875
1756663979.6662297,941.32421875,15659.94921875
1756663983.6768527,941.34375,15659.94921875
1756663987.6869872,941.37109375,15659.94921875
1756663991.6970131,932.16015625,15659.94921875
1756663995.7070456,932.22265625,15659.94921875
1756663999.7170043,932.23828125,15659.94921875
1756664003.727918,932.2734375,15659.94921875
1756664007.738262,932.03515625,15659.94921875
1756664011.7509258,932.06640625,15659.94921875
1756664015.7602415,932.1171875,15659.94921875
1756664019.771061,932.14453125,15659.94921875
1756664023.780665,932.19921875,15659.94921875
1756664027.7904623,932.22265625,15659.94921875
1756664031.800949,932.46875,15659.94921875
1756664035.8409998,932.5,15659.94921875
1756664039.851143,932.51953125,15659.94921875
1756664043.860993,932.57421875,15659.94921875
1756664047.8711083,932.62109375,15659.94921875
1756664051.882212,932.69140625,15659.94921875
1756664055.8921616,932.796875,15659.94921875
1756664059.902123,932.8515625,15659.94921875
1756664063.9131212,932.8671875,15659.94921875
1756664067.9267287,1067.4765625,15659.94921875
1756664071.9475632,731.203125,15659.94921875
1756664075.96214,731.203125,15659.94921875
