16955661378528,10,0.0
16955712296598,20,0.0
16955671999859,10,0.0
16955725144064,30,0.0
16955730543736,20,0.0
16955736132279,40,0.0
16955743940585,30,0.0
16955745584822,50,0.0
16955758007764,60,0.0
16955758792650,40,0.0
16955765792990,70,0.0
16955771070124,80,0.0
16955774793049,50,0.0
16955777253065,90,0.0
16955789417216,60,0.0
16955792451021,100,0.0
16955797313808,70,0.0
16955798112285,110,0.0
16955806926194,120,0.0
16955811696242,80,0.0
16955812520778,130,0.0
16955815279636,90,0.0
16955819449154,100,0.0
16955822220068,140,0.0
16955825072448,110,0.0
16955829902061,120,0.0
16955829445454,150,0.0
16955838252793,130,0.0
16955837363336,160,0.0
16955841797727,140,0.0
16955842479929,170,0.0
16955845269983,150,0.0
16955846928140,180,0.0
16955850218357,160,0.0
16955856125111,190,0.0
16955858816039,170,0.0
16955863155545,200,0.0
16955867654016,210,0.0
16955870122512,180,0.0
16955873792755,220,0.0
16955876176825,190,0.0
16955882115650,230,0.0
16955884965258,200,0.0
16955897440782,240,0.0
16955897085587,210,0.0
16955906634146,250,0.0
16955908584415,220,0.0
16955912421420,260,0.0
16955921662868,270,0.0
16955921281394,230,0.0
16955929233563,240,0.0
16955929384876,280,0.0
16955938084375,290,0.0
16955939305641,250,0.0
16955944476877,300,0.0
16955945328066,260,0.0
16955951549857,310,0.0
16955954057089,270,0.0
16955962559301,280,0.0
16955962963783,320,0.0
16955966909847,290,0.0
16955967858785,330,0.0
16955971667112,300,0.0
16955972987994,340,0.0
16955980702054,310,0.0
16955980850701,350,0.0
16955985416186,360,0.0
16955986135048,320,0.0
16955996526465,370,0.0
16955995980804,330,0.0
16956003844982,380,0.0
16956006493512,340,0.0
16956011756494,390,0.0
16956014835260,350,0.0
16956017778611,400,0.0
16956021126857,360,0.0
16956021948451,410,0.0
16956026752587,420,0.0
16956026944038,370,0.0
16956032176687,430,0.0
16956031942647,380,0.0
16956036059712,440,0.0
16956037350863,390,0.0
16956039714284,450,0.0
16956042445918,400,0.0
16956043497175,460,0.0
16956046063543,470,0.0
16956051586417,410,0.0
16956052423769,480,0.0
16956058057731,420,0.0
16956059481437,490,0.0
16956062417230,500,0.0
16956064213926,430,0.0
16956067382301,510,0.0
16956072775611,440,0.0
16956073139169,520,0.0
16956080533846,530,0.0
16956080277514,450,0.0
16956092642753,540,0.0
16956093104466,460,0.0
16956097064850,550,0.0
16956098531620,470,0.0
16956113855227,480,0.0
16956115582784,560,0.0
16956118130331,490,0.0
16956121703460,570,0.0
16956123609821,500,0.0
16956125808098,510,0.0
16956129308380,580,0.0
16956129457883,520,0.0
16956132967963,590,0.0
16956133977859,530,0.0
16956138662310,600,0.0
16956139092779,540,0.0
16956141305172,610,0.0
16956145655195,550,0.0
16956148674614,620,0.0
16956150064282,560,0.0
16956151718885,630,0.0
16956154362160,570,0.0
16956154761907,640,0.0
16956158533101,650,0.0
16956161846021,580,0.0
16956164255597,660,0.0
16956164875275,590,0.0
16956168994846,600,0.0
16956168133950,670,0.0
16956177709989,610,0.0
16956178227864,680,0.0
16956181999519,620,0.0
16956182412600,690,0.0
16956187080461,630,0.0
16956188066989,700,0.0
16956191141098,640,0.0
16956196451712,710,0.0
16956198571836,720,0.0
16956197839351,650,0.0
16956201038836,730,0.0
16956206249953,740,0.0
16956203263189,660,0.0
16956209374665,670,0.0
16956212530795,750,0.0
16956213490228,680,0.0
16956215686432,760,0.0
16956216317218,690,0.0
16956219631402,770,0.0
16956224163272,700,0.0
16956225838796,780,0.0
16956228493434,710,0.0
16956229608518,790,0.0
16956230759257,720,0.0
16956235369525,800,0.0
16956235828608,730,0.0
16956237692888,810,0.0
16956242561175,820,0.0
16956243131051,740,0.0
16956246061220,830,0.0
16956247336806,750,0.0
16956249610136,840,0.0
16956251244936,760,0.0
16956254567577,770,0.0
16956256355648,850,0.0
16956258538268,780,0.0
16956259175932,860,0.0
16956262228330,870,0.0
16956264937231,790,0.0
16956267930322,800,0.0
16956269910338,880,0.0
16956275364507,890,0.0
16956277633330,900,0.0
16956283695834,910,0.0
16956281944240,810,0.0
16956287247173,820,0.0
16956286580198,920,0.0
16956292154351,830,0.0
16956294331677,930,0.0
16956297777910,940,0.0
16956299779921,950,0.0
16956302495302,840,0.0
16956301137684,960,0.0
16956305154076,850,0.0
16956309535651,970,0.0
16956310958660,860,0.0
16956312318789,980,0.0
16956315503653,870,0.0
16956317093102,880,0.0
16956317546586,990,0.0
16956320985687,890,0.0
16956323130894,1000,0.0
16956323522029,900,0.0
16956324886315,910,0.0
16956325292917,1010,0.0
16956326706216,920,0.0
16956329991962,930,0.0
16956329776805,1020,0.0
16956331576103,940,0.0
16956332045381,1030,0.0
16956333566061,950,0.0
16956335148055,1040,0.0
16956339946420,960,0.0
16956340135394,1050,0.0
16956341727361,1060,0.0
16956343303794,1070,0.0
16956343491390,970,0.0
16956344747831,1080,0.0
16956344964053,980,0.0
16956347626526,1090,0.0
16956347869288,990,0.0
16956349923464,1100,0.0
16956352428223,1110,0.0
16956354859684,1120,0.0
16956352845062,1000,0.0
16956357318300,1130,0.0
16956359874298,1140,0.0
16956358851313,1010,0.0
16956360847288,1150,0.0
16956362669241,1160,0.0
16956362651301,1020,0.0
16956369715889,1030,0.0
16956371511737,1040,0.0
16956370267358,1170,0.0
16956373332423,1050,0.0
16956377775468,1060,0.0
16956377417455,1180,0.0
16956380331286,1070,0.0
16956380784928,1190,0.0
16956382174436,1080,0.0
16956383471228,1090,0.0
16956385789490,1200,0.0
16956386429897,1100,0.0
16956388395222,1210,0.0
16956388764113,1110,0.0
16956389802385,1220,0.0
16956390867944,1120,0.0
16956394089491,1230,0.0
16956395649573,1130,0.0
16956395914308,1240,0.0
16956398085063,1250,0.0
16956398113866,1140,0.0
16956400768215,1150,0.0
16956400058764,1260,0.0
16956402891748,1160,0.0
16956406494446,1270,0.0
16956407631774,1170,0.0
16956414218194,1280,0.0
16956414636513,1180,0.0
16956415565102,1290,0.0
16956416547805,1300,0.0
16956416594102,1190,0.0
16956418140071,1310,0.0
16956420401471,1320,0.0
16956420319262,1200,0.0
16956421561327,1330,0.0
16956422829036,1340,0.0
16956424205365,1350,0.0
16956422823910,1210,0.0
16956425869443,1360,0.0
16956426527651,1220,0.0
16956427393493,1370,0.0
16956430071314,1230,0.0
16956430756426,1380,0.0
16956433144835,1240,0.0
16956434767843,1390,0.0
16956434847984,1250,0.0
16956436448707,1400,0.0
16956437927713,1260,0.0
16956438759101,1410,0.0
16956441612137,1420,0.0
16956444784800,1430,0.0
16956444834797,1270,0.0
16956448248805,1280,0.0
16956448094604,1440,0.0
16956450468522,1450,0.0
16956454833474,1290,0.0
16956456881752,1460,0.0
16956460803494,1300,0.0
16956464432341,1470,0.0
16956465394073,1310,0.0
16956467766693,1480,0.0
16956470728313,1490,0.0
16956472113660,1500,0.0
16956474230778,1510,0.0
16956476044886,1320,0.0
16956480729096,1330,0.0
16956484139177,1520,0.0
16956492513431,1340,0.0
16956497821385,1530,0.0
16956503223092,1350,0.0
16956506633969,1540,0.0
16956510191260,1360,0.0
16956513981209,1550,0.0
16956515638597,1370,0.0
16956523664338,1380,0.0
16956524078393,1560,0.0
16956526218733,1390,0.0
16956528836758,1400,0.0
16956531043459,1410,0.0
